"track_name","track_artist","playlist_genre","cluster","predicted_genre","genre_match"
"Let Me Love You","DJ Snake, Justin Bieber","electronic","4","pop",FALSE
"Outside (feat. Ellie Goulding)","Calvin Harris, Ellie Goulding","electronic","4","pop",FALSE
"The Nights","Avicii","electronic","4","pop",FALSE
"Ride It","Regard","electronic","4","pop",FALSE
"Cheerleader (Felix Jaehn Remix) - Radio Edit","OMI, Felix Jaehn","electronic","4","pop",FALSE
"Closer","The Chainsmokers, Halsey","electronic","4","pop",FALSE
"Faded","Alan Walker","electronic","4","pop",FALSE
"Summer","Calvin Harris","electronic","4","pop",FALSE
"In My Mind","Dynoro, Gigi D'Agostino","electronic","4","pop",FALSE
"Timber","Pitbull, Kesha","electronic","4","pop",FALSE
"Titanium (feat. Sia)","David Guetta, Sia","electronic","4","pop",FALSE
"I Took A Pill In Ibiza - Seeb Remix","Mike Posner, Seeb","electronic","4","pop",FALSE
"Sugar (feat. Francesco Yates)","Robin Schulz, Francesco Yates","electronic","4","pop",FALSE
"Waiting For Love","Avicii","electronic","4","pop",FALSE
"On The Floor","Jennifer Lopez, Pitbull","electronic","4","pop",FALSE
"Don't Let Me Down","The Chainsmokers, Daya","electronic","4","pop",FALSE
"Blame (feat. John Newman)","Calvin Harris, John Newman","electronic","4","pop",FALSE
"Wild Ones (feat. Sia)","Flo Rida, Sia","electronic","4","pop",FALSE
"Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]","Daft Punk, Pharrell Williams, Nile Rodgers","electronic","4","pop",FALSE
"More Than You Know","Axwell /\ Ingrosso","electronic","4","pop",FALSE
"In the Name of Love","Martin Garrix, Bebe Rexha","electronic","4","pop",FALSE
"This Girl (Kungs Vs. Cookin' On 3 Burners)","Kungs, Cookin' On 3 Burners","electronic","4","pop",FALSE
"Scream & Shout","will.i.am, Britney Spears","electronic","4","pop",FALSE
"This Is What You Came For","Calvin Harris, Rihanna","electronic","4","pop",FALSE
"Alors on danse - Radio Edit","Stromae","electronic","4","pop",FALSE
"We Found Love","Rihanna, Calvin Harris","electronic","4","pop",FALSE
"Waves - Robin Schulz Radio Edit","Mr. Probz, Robin Schulz","electronic","4","pop",FALSE
"Club Can't Handle Me (feat. David Guetta)","Flo Rida, David Guetta","electronic","4","pop",FALSE
"Under Control (feat. Hurts)","Calvin Harris, Alesso, Hurts","electronic","4","pop",FALSE
"Dancin (feat. Luvli) - Krono Remix","Aaron Smith, Krono, Luvli","electronic","4","pop",FALSE
"One More Time","Daft Punk","electronic","4","pop",FALSE
"Firestone","Kygo, Conrad Sewell","electronic","4","pop",FALSE
"Perfect Strangers","Jonas Blue, JP Cooper","electronic","4","pop",FALSE
"Love Tonight (David Guetta Remix Edit)","Shouse, David Guetta","electronic","4","pop",FALSE
"Runaway (U & I)","Galantis","electronic","4","pop",FALSE
"Middle","DJ Snake, Bipolar Sunshine","electronic","4","pop",FALSE
"Infinity 2008 - Klaas Vocal Edit","Guru Josh Project, Klaas","electronic","4","pop",FALSE
"King","Olly Alexander (Years & Years)","electronic","4","pop",FALSE
"Clarity","Zedd, Foxes","electronic","4","pop",FALSE
"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)","David Guetta, AFROJACK, Bebe Rexha, Nicki Minaj","electronic","4","pop",FALSE
"Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson)","Felix Jaehn, Jasmine Thompson","electronic","4","pop",FALSE
"Hear Me Now","Alok, Zeeba, Bruno Martini","electronic","4","pop",FALSE
"ily (i love you baby) (feat. Emilee)","Surf Mesa, Emilee","electronic","4","pop",FALSE
"Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix","Lana Del Rey, Cedric Gervais","electronic","4","pop",FALSE
"Dynamite","Taio Cruz","electronic","4","pop",FALSE
"Rather Be (feat. Jess Glynne)","Clean Bandit, Jess Glynne","electronic","4","pop",FALSE
"Blue Flag / Fun Things","Jesper Jenset","pop","4","pop",TRUE
"Shadows","Alphabeat","pop","4","pop",TRUE
"Stay","Zedd, Alessia Cara","electronic","4","pop",FALSE
"Party Rock Anthem","LMFAO, Lauren Bennett, GoonRock","electronic","4","pop",FALSE
"Roses","The Chainsmokers, ROZES","electronic","4","pop",FALSE
"I Love It (feat. Charli XCX)","Icona Pop, Charli xcx","electronic","4","pop",FALSE
"Play Hard (feat. Ne-Yo & Akon)","David Guetta, Ne-Yo, Akon","electronic","4","pop",FALSE
"Around the World","Daft Punk","electronic","4","pop",FALSE
"This Is What It Feels Like","Armin van Buuren, Trevor Guthrie","electronic","4","pop",FALSE
"Wish (feat. Trippie Redd) - Trippie Mix","Diplo, Trippie Redd","hip-hop","4","pop",FALSE
"Heroes (we could be)","Alesso, Tove Lo","electronic","4","pop",FALSE
"You & Me - Flume Remix","Disclosure, Eliza Doolittle, Flume","electronic","4","pop",FALSE
"Lose Control","Teddy Swims","soul","4","pop",FALSE
"Shape of You","Ed Sheeran","pop","4","pop",TRUE
"Die With A Smile","Lady Gaga, Bruno Mars","gaming","4","pop",FALSE
"BIRDS OF A FEATHER","Billie Eilish","gaming","4","pop",FALSE
"Good Luck, Babe!","Chappell Roan","gaming","4","pop",FALSE
"Espresso","Sabrina Carpenter","gaming","4","pop",FALSE
"Lose Control","Teddy Swims","gaming","4","pop",FALSE
"FE!N (feat. Playboi Carti)","Travis Scott, Playboi Carti","gaming","4","pop",FALSE
"Stargazing","Myles Smith","gaming","4","pop",FALSE
"HOT TO GO!","Chappell Roan","gaming","4","pop",FALSE
"Not Like Us","Kendrick Lamar","gaming","4","pop",FALSE
"Slow It Down","Benson Boone","gaming","4","pop",FALSE
"A Bar Song (Tipsy)","Shaboozey","gaming","4","pop",FALSE
"Move","Adam Port, Stryv, Keinemusik, Orso, Malachiii","gaming","4","pop",FALSE
"Big Dawgs","Hanumankind, Kalmi","gaming","4","pop",FALSE
"Please Please Please","Sabrina Carpenter","gaming","4","pop",FALSE
"I'm Good (Blue)","David Guetta, Bebe Rexha","gaming","4","pop",FALSE
"Come & Go (with Marshmello)","Juice WRLD, Marshmello","hip-hop","4","pop",FALSE
"500lbs","Lil Tecca","hip-hop","4","pop",FALSE
"Beautiful Things","Benson Boone","gaming","4","pop",FALSE
"Guess featuring billie eilish","Charli xcx, Billie Eilish","gaming","4","pop",FALSE
"i like the way you kiss me","Artemas","gaming","4","pop",FALSE
"I Had Some Help (Feat. Morgan Wallen)","Post Malone, Morgan Wallen","gaming","4","pop",FALSE
"Stay With Me","CHANYEOL, Punch","korean","4","pop",FALSE
"KEEP UP","Odetari","gaming","4","pop",FALSE
"Type Shit","Future, Metro Boomin, Travis Scott, Playboi Carti","gaming","4","pop",FALSE
"Space Fair","Hanna Haïs, KingDonna","electronic","4","pop",FALSE
"I Adore You (feat. Daecolm)","HUGEL, Topic, Arash, Daecolm","gaming","4","pop",FALSE
"Don't Give Up","Afro Swanky","electronic","4","pop",FALSE
"I Can Do It With a Broken Heart","Taylor Swift","gaming","4","pop",FALSE
"Apple","Charli xcx","gaming","4","pop",FALSE
"FIND A WAY","NAAK, Atmos Blaq","electronic","4","pop",FALSE
"Happier","Marshmello, Bastille","gaming","4","pop",FALSE
"Goddard Song","Lil Uzi Vert","hip-hop","4","pop",FALSE
"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone, Swae Lee","gaming","4","pop",FALSE
"fukumean","Gunna","gaming","4","pop",FALSE
"Belong Together","Mark Ambor","gaming","4","pop",FALSE
"redrum","21 Savage","gaming","4","pop",FALSE
"STAY (with Justin Bieber)","The Kid LAROI, Justin Bieber","pop","4","pop",TRUE
"Miles On It","Marshmello, Kane Brown","gaming","4","pop",FALSE
"Moonlight","XXXTENTACION","gaming","4","pop",FALSE
"Everytime","CHEN, Punch","korean","4","pop",FALSE
"Addicted","Zerb, The Chainsmokers, Ink","gaming","4","pop",FALSE
"on one tonight","Gunna","gaming","4","pop",FALSE
"Thank You (Not So Bad)","Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike","gaming","4","pop",FALSE
"360","Charli xcx","gaming","4","pop",FALSE
"Houdini","Eminem","gaming","4","pop",FALSE
"we can't be friends (wait for your love)","Ariana Grande","gaming","4","pop",FALSE
"The Box","Roddy Ricch","gaming","4","pop",FALSE
"Lovin On Me","Jack Harlow","gaming","4","pop",FALSE
"Royals","Lorde","pop","4","pop",TRUE
"Bleeding Love","Leona Lewis","pop","4","pop",TRUE
"Where Are You Now","Lost Frequencies, Calum Scott","gaming","4","pop",FALSE
"Love Story (Taylor’s Version)","Taylor Swift","pop","4","pop",TRUE
"Mood (feat. iann dior)","24kGoldn, iann dior","gaming","4","pop",FALSE
"SLAY!","Eternxlkz","gaming","4","pop",FALSE
"Jimmy Cooks (feat. 21 Savage)","Drake, 21 Savage","gaming","4","pop",FALSE
"Wherever You Will Go","The Calling","pop","4","pop",TRUE
"Somebody That I Used To Know","Gotye, Kimbra","pop","4","pop",TRUE
"Girl on Fire","Alicia Keys","pop","4","pop",TRUE
"Somedays","Sonny Fodera, Jazzy, D.O.D","gaming","4","pop",FALSE
"Back On 74","Jungle","gaming","4","pop",FALSE
"DEVIL IS A LIE","Tommy Richman","gaming","4","pop",FALSE
"Whatever She Wants","Bryson Tiller","gaming","4","pop",FALSE
"euphoria","Kendrick Lamar","gaming","4","pop",FALSE
"Teenage Dream","Katy Perry","pop","4","pop",TRUE
"What About Us","P!nk","pop","4","pop",TRUE
"Mi Balcon","Vicente Garcia, Cultura Profética","world","4","pop",FALSE
"Runaway","Los Pericos, The Original Wailers","world","4","pop",FALSE
"Decide Tú","Dread Mar I","world","4","pop",FALSE
"FUNKED UP - SLOWED","xxanteria, isq","gaming","4","pop",FALSE
"Too Sweet","Hozier","gaming","4","pop",FALSE
"Caney","Rawayana, Jambene","world","4","pop",FALSE
"TUCA DONKA","CURSEDEVIL, DJ FKU, Skorde","gaming","4","pop",FALSE
"Iris","Pastel Ghost","electronic","4","pop",FALSE
"MONTAGEM - PR FUNK","S3BZS, Mc Gw, Mc Menor Do Alvorada","gaming","4","pop",FALSE
"Resonance","Home","electronic","4","pop",FALSE
"Somebody (2024)","Gotye, FISHER, Chris Lake, Kimbra, Sante Sansone","gaming","4","pop",FALSE
"Whatever","Kygo, Ava Max","gaming","4","pop",FALSE
"ONE CALL","Rich Amiri","gaming","4","pop",FALSE
"Chandelier","Sia","pop","4","pop",TRUE
"Deep Down (feat. Never Dull)","Alok, Ella Eyre, Kenny Dope, Never Dull","gaming","4","pop",FALSE
"Agora Hills","Doja Cat","gaming","4","pop",FALSE
"CUTE DEPRESSED","Dyan Dxddy","gaming","4","pop",FALSE
"BRODYAGA FUNK","Eternxlkz","gaming","4","pop",FALSE
"La Camisa Negra","Juanes","rock","4","pop",FALSE
"Boyz In Paris (with VINAI)","Marnik, Naeleck, VINAI","gaming","4","pop",FALSE
"Watch This - ARIZONATEARS Pluggnb Remix","Lil Uzi Vert, sped up nightcore, ARIZONATEARS","gaming","4","pop",FALSE
"10:35","Tiësto, Tate McRae","gaming","4","pop",FALSE
"TOO COOL TO BE CARELESS","PAWSA","gaming","4","pop",FALSE
"Automotivo Bibi Fogosa","Bibi Babydoll, Dj Brunin XM, KZA Produções","gaming","4","pop",FALSE
"Bones","Imagine Dragons","gaming","4","pop",FALSE
"Tailor Swif","A$AP Rocky","gaming","4","pop",FALSE
"Te Lo Pido por Favor","Jaguares","rock","4","pop",FALSE
"Atmosphere","FISHER, Kita Alexander","gaming","4","pop",FALSE
"9mm","Memphis Cult, Groove Dealers, SPLYXER","gaming","4","pop",FALSE
"edamame","bbno$, Rich Brian","gaming","4","pop",FALSE
"Afuera","Caifanes","rock","4","pop",FALSE
"GOOD LOYAL THOTS","Odetari","gaming","4","pop",FALSE
"Let's Go","Key Glock","gaming","4","pop",FALSE
"GODS","League of Legends, NewJeans","gaming","4","pop",FALSE
"Lamento Boliviano","Los Enanitos Verdes","rock","4","pop",FALSE
"Te quiero","Hombres G","rock","4","pop",FALSE
"Stronger","Young Jonn","afrobeats","4","pop",FALSE
"Are you there?","Ayo Maff","afrobeats","4","pop",FALSE
"MMS","Asake, Wizkid","afrobeats","4","pop",FALSE
"OZEBA","Rema","afrobeats","4","pop",FALSE
"PUSH 2 START","Tyla","afrobeats","4","pop",FALSE
"Awuke","Davido, YG Marley","afrobeats","4","pop",FALSE
"Constantly","Hyce, BoyPee, Brown Joel","afrobeats","4","pop",FALSE
"Piece of My Heart (feat. Brent Faiyaz)","Wizkid, Brent Faiyaz","afrobeats","4","pop",FALSE
"JUJU (feat. Shallipopi)","Smur Lee, ODUMODUBLVCK, Shallipopi","afrobeats","4","pop",FALSE
"Dernière danse","Indila","electronic","4","pop",FALSE
"Dealer","Ayo Maff, Fireboy DML","afrobeats","4","pop",FALSE
"アイドル","YOASOBI","j-pop","4","pop",FALSE
"KICK BACK","Kenshi Yonezu","j-pop","4","pop",FALSE
"ライラック","Mrs. GREEN APPLE","j-pop","4","pop",FALSE
"青のすみか","Tatsuya Kitani","j-pop","4","pop",FALSE
"Est-ce que tu m'aimes ? - Pilule bleue","GIMS","electronic","4","pop",FALSE
"カーテンコール","Yuuri","j-pop","4","pop",FALSE
"晴る","ヨルシカ","j-pop","4","pop",FALSE
"Nobody - from Kaiju No. 8","OneRepublic","j-pop","4","pop",FALSE
"Abyss - from Kaiju No. 8","YUNGBLUD","j-pop","4","pop",FALSE
"絆ノ奇跡","MAN WITH A MISSION, milet","j-pop","4","pop",FALSE
"タイムパラドックス","Vaundy","j-pop","4","pop",FALSE
"Master Of Puppets","Metallica","metal","4","pop",FALSE
"The Trooper - 2015 Remaster","Iron Maiden","metal","4","pop",FALSE
"Walk","Pantera","metal","4","pop",FALSE
"Chop Suey!","System Of A Down","metal","4","pop",FALSE
"Blind","Korn","metal","4","pop",FALSE
"One","Metallica","metal","4","pop",FALSE
"Mother","Danzig","metal","4","pop",FALSE
"Cowboys from Hell","Pantera","metal","4","pop",FALSE
"Duality","Slipknot","metal","4","pop",FALSE
"Enter Sandman","Metallica","metal","4","pop",FALSE
"Hail to the King","Avenged Sevenfold","metal","4","pop",FALSE
"Freak On a Leash","Korn","metal","4","pop",FALSE
"Dragula","Rob Zombie","metal","4","pop",FALSE
"Nightmare","Avenged Sevenfold","metal","4","pop",FALSE
"My Own Summer (Shove It)","Deftones","metal","4","pop",FALSE
"Schism","TOOL","metal","4","pop",FALSE
"Jump - 2015 Remaster","Van Halen","rock","4","pop",FALSE
"Could You Be Loved","Bob Marley & The Wailers","reggae","4","pop",FALSE
"Shake It Off","Taylor Swift","pop","4","pop",TRUE
"Pon de Replay","Rihanna","pop","4","pop",TRUE
"Lady - Hear Me Tonight","Modjo","pop","4","pop",TRUE
"All That She Wants","Ace of Base","pop","4","pop",TRUE
"Wild Ones (feat. Sia)","Flo Rida, Sia","pop","4","pop",TRUE
"Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers]","Daft Punk, Pharrell Williams, Nile Rodgers","pop","4","pop",TRUE
"Song For My Father","Horace Silver","jazz","4","pop",FALSE
"Billie Jean","Michael Jackson","pop","4","pop",TRUE
"Feel This Moment (feat. Christina Aguilera)","Pitbull, Christina Aguilera","pop","4","pop",TRUE
"I Love Rock 'N Roll","Joan Jett & the Blackhearts","pop","4","pop",TRUE
"Can’t Wait For You","Mary J. Blige","soul","4","pop",FALSE
"Ektarfa","King","hip-hop","4","pop",FALSE
"Giant Steps - 2020 Remaster","John Coltrane","jazz","4","pop",FALSE
"8 ASLE","Sukha, Chani Nattan, Prodgk, Gurlez Akhtar","hip-hop","4","pop",FALSE
"Takeover","AP Dhillon, Gurinder Gill, Money Musik, AR Paisley","hip-hop","4","pop",FALSE
"Walking On Sunshine","Katrina & The Waves","pop","4","pop",TRUE
"Club Can't Handle Me (feat. David Guetta)","Flo Rida, David Guetta","pop","4","pop",TRUE
"Dear Mama","2Pac","hip-hop","4","pop",FALSE
"I'm Shipping Up To Boston","Dropkick Murphys","punk","4","pop",FALSE
"Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster","The Notorious B.I.G., Mase, Diddy","hip-hop","4","pop",FALSE
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")","Justin Timberlake","pop","4","pop",TRUE
"Boogie Wonderland","Earth, Wind & Fire, The Emotions","pop","4","pop",TRUE
"You Shook Me All Night Long","AC/DC","rock","4","pop",FALSE
"Con Calma","Daddy Yankee, Snow","pop","4","pop",TRUE
"Don't Stop Believin'","Journey","rock","4","pop",FALSE
"Africa","TOTO","rock","4","pop",FALSE
"Back In Black","AC/DC","rock","4","pop",FALSE
"Dancing In the Dark","Bruce Springsteen","rock","4","pop",FALSE
"You Give Love A Bad Name","Bon Jovi","rock","4","pop",FALSE
"Summer Of '69","Bryan Adams","rock","4","pop",FALSE
"Should I Stay or Should I Go - Remastered","The Clash","rock","4","pop",FALSE
"Under Pressure - Remastered 2011","Queen, David Bowie","rock","4","pop",FALSE
"I Love Rock 'N Roll","Joan Jett & the Blackhearts","rock","4","pop",FALSE
"Start Me Up - Remastered 2009","The Rolling Stones","rock","4","pop",FALSE
"Jump - 2015 Remaster","Van Halen","rock","4","pop",FALSE
"Free Fallin'","Tom Petty","rock","4","pop",FALSE
"The Final Countdown","Europe","rock","4","pop",FALSE
"Hells Bells","AC/DC","rock","4","pop",FALSE
"Every Little Thing She Does Is Magic","The Police","rock","4","pop",FALSE
"The Boys Of Summer","Don Henley","rock","4","pop",FALSE
"Heroes - 2017 Remaster","David Bowie","rock","4","pop",FALSE
"Born in the U.S.A.","Bruce Springsteen","rock","4","pop",FALSE
"I Won't Back Down","Tom Petty","rock","4","pop",FALSE
"Pour Some Sugar On Me - Remastered 2017","Def Leppard","rock","4","pop",FALSE
"Wanted Dead Or Alive","Bon Jovi","rock","4","pop",FALSE
"Panama - 2015 Remaster","Van Halen","rock","4","pop",FALSE
"Run To You","Bryan Adams","rock","4","pop",FALSE
"Rock the Casbah - Remastered","The Clash","rock","4","pop",FALSE
"The Trooper - 2015 Remaster","Iron Maiden","rock","4","pop",FALSE
"Another One Bites The Dust - Remastered 2011","Queen","rock","4","pop",FALSE
"Hungry Like the Wolf - 2009 Remaster","Duran Duran","rock","4","pop",FALSE
"How Soon Is Now? - 2011 Remaster","The Smiths","rock","4","pop",FALSE
"Shout","Tears For Fears","rock","4","pop",FALSE
"Runaway","Bon Jovi","rock","4","pop",FALSE
"Separate Ways (Worlds Apart) [2023 Remaster]","Journey","rock","4","pop",FALSE
"Glory Days","Bruce Springsteen","rock","4","pop",FALSE
"Hit Me With Your Best Shot","Pat Benatar","rock","4","pop",FALSE
"Mother","Danzig","rock","4","pop",FALSE
"Edge of Seventeen - 2016 Remaster","Stevie Nicks","rock","4","pop",FALSE
"Beds Are Burning - Remastered","Midnight Oil","rock","4","pop",FALSE
"Don't Stand So Close To Me","The Police","rock","4","pop",FALSE
"Hurts So Good","John Mellencamp","rock","4","pop",FALSE
"Hysteria","Def Leppard","rock","4","pop",FALSE
"Call Me","Blondie","rock","4","pop",FALSE
"Fight For Your Right","Beastie Boys","rock","4","pop",FALSE
"Every Rose Has Its Thorn - 2003 Remaster","Poison","rock","4","pop",FALSE
"I Kissed A Girl","Katy Perry","pop","4","pop",TRUE
"Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix","Lana Del Rey, Cedric Gervais","pop","4","pop",TRUE
"MAMI WATA","Gazo, Tiakola","hip-hop","4","pop",FALSE
"ABCD","NAYEON","k-pop","4","pop",FALSE
"Rockstar","LISA","k-pop","4","pop",FALSE
"Supernova","aespa","k-pop","4","pop",FALSE
"Armageddon","aespa","k-pop","4","pop",FALSE
"Overcome","Keith Frank, The Soileau Zydeco Band","world","4","pop",FALSE
"SPOT!","ZICO, JENNIE","k-pop","4","pop",FALSE
"How Sweet","NewJeans","k-pop","4","pop",FALSE
"SHEESH","BABYMONSTER","k-pop","4","pop",FALSE
"LIKE THAT","BABYMONSTER","k-pop","4","pop",FALSE
"Smoothie","NCT DREAM","k-pop","4","pop",FALSE
"Drama","aespa","k-pop","4","pop",FALSE
"Die With A Smile","Lady Gaga, Bruno Mars","pop","4","pop",TRUE
"Minimum ça","Dr. Yaro","afrobeats","4","pop",FALSE
"BIRDS OF A FEATHER","Billie Eilish","pop","4","pop",TRUE
"That’s So True","Gracie Abrams","pop","4","pop",TRUE
"Who","Jimin","pop","4","pop",TRUE
"Running Wild","Jin","pop","4","pop",TRUE
"Take My Breath Away","TWOPILOTS","electronic","4","pop",FALSE
"Taste","Sabrina Carpenter","pop","4","pop",TRUE
"Tu Boda","Oscar Maydon, Fuerza Regida","pop","4","pop",TRUE
"Presidente","Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega","latin","4","pop",FALSE
"Espresso","Sabrina Carpenter","pop","4","pop",TRUE
"Timeless (with Playboi Carti)","The Weeknd, Playboi Carti","pop","4","pop",TRUE
"Good Luck, Babe!","Chappell Roan","pop","4","pop",TRUE
"Sunset Lovers","Thierry Von Der Warth, Horizon Blue, Carston","electronic","4","pop",FALSE
"All I Want for Christmas Is You","Mariah Carey","pop","4","pop",TRUE
"Last Christmas - Single Version","Wham!","pop","4","pop",TRUE
"Beautiful Things","Benson Boone","pop","4","pop",TRUE
"Si Antes Te Hubiera Conocido","KAROL G","pop","4","pop",TRUE
"The Emptiness Machine","Linkin Park","pop","4","pop",TRUE
"Please Please Please","Sabrina Carpenter","pop","4","pop",TRUE
"¿Qué pasa?","Orishas","latin","4","pop",FALSE
"Summer Feeling","Matoma, Jonah Kagen","electronic","4","pop",FALSE
"Is This Love - Remix","Bob Marley & The Wailers, LVNDSCAPE, Bolier","electronic","4","pop",FALSE
"Sweater Weather","The Neighbourhood","pop","4","pop",TRUE
"I Wanna Be Yours","Arctic Monkeys","pop","4","pop",TRUE
"Lose Control","Teddy Swims","pop","4","pop",TRUE
"See You Again (feat. Kali Uchis)","Tyler, The Creator, Kali Uchis","pop","4","pop",TRUE
"Yellow","Coldplay","pop","4","pop",TRUE
"Like a Mystery","Eneko Artola","electronic","4","pop",FALSE
"That's What I Like","Bruno Mars","pop","4","pop",TRUE
"Locked out of Heaven","Bruno Mars","pop","4","pop",TRUE
"Bed Chem","Sabrina Carpenter","pop","4","pop",TRUE
"Like Him (feat. Lola Young)","Tyler, The Creator, Lola Young","pop","4","pop",TRUE
"Someone You Loved","Viva La Panda, Justin Rhodes","electronic","4","pop",FALSE
